,tot_pop,male_pop,female_pop,median_age,median_age_male,median_age_female,employ_status_tot,employ_status_working,employ_status_working_civ,employ_status_working_civ_employed,employ_status_working_civ_unemployed,employ_status_working_military,employ_status_not_working,birth_ed_tot,birth_ed_less_than_high,birth_ed_high,birth_ed_some_coll,birth_ed_batchelors,birth_ed_graduate,birth_income_tot,birth_income_none,birth_income_with _income,birth_income_less_10K,birth_income_10_15K,birth_income_15_25K,birth_income_25_35K,birth_income_35_50K,birth_income_50_65K,birth_income_65_75K,birth_income_more_75K,trans_tot,trans_car_truck_van_alone,trans_car_truck_van_pool,trans_public,trans_walked,trans_taxi_bike_other,trans_worked_home,occupation_tot,occupation_manage_bus_science_arts,occupation_service,occupation_sales_office,occupation_resources_construct_maint,occupation_production_transport,occupation_military,industry_tot,industry_ag_forestry_fish,industry_construction,industry_manufact,industry_wholesale,industry_retail,industry_trans,industry_information,industry_finance_insure_realestate,industry_professional_scientific_management,industry_education_health_care,industry_arts_entertatinment,industry_other_services,industry_public_admin,industry_military,FIPS,brewery_count,winery_count,craft_distillery_count,tot_k_pop,breweries_k_pop,wineries_k_pop,distilleries_k_pop,google_brewery_count,google_winery_count,google_distillery_count
industry_finance_insure_realestate,0.9837119526176332,0.9825480813849705,0.984700135153289,-0.04734686710148052,-0.07731381940231728,-0.02854878273495385,0.9851231642434064,0.986648017170934,0.9869245871621992,0.9874927840541027,0.9644930800062498,0.6756332077246344,0.9768520264120705,0.9857490443939887,0.9513233733504032,0.9657479930601321,0.9709189950257529,0.9867043587140878,0.9784758059286063,0.9849856930310997,0.967204169811765,0.9859412193961672,0.9790380381842403,0.9693931917865853,0.9768258282837333,0.9786623375863476,0.9836234602955128,0.9894058325244532,0.9851574010873669,0.9667016397490689,0.9875840933565898,0.967108637124644,0.9551536958746845,0.6440396079931209,0.8527995282066373,0.9444296033535763,0.9654641877793557,0.9875455162674526,0.9875923771673035,0.9890312651815406,0.9900698242543238,0.9605365113026838,0.9430555188230823,0.6853120807933173,0.9875455162674526,0.7676126989657148,0.9688994370272003,0.8758031428633748,0.9776601136618,0.9866029584919329,0.9840653667759868,0.9555091856069475,1.0,0.9797065379278982,0.9901358651506875,0.9760482840097812,0.9822960587292512,0.9417249718986545,0.6736579445435563,-0.10651569786708809,0.7387099889412576,0.6677038665508622,0.7434765378664604,0.9837119526176338,-0.20556820018933467,0.17465920830017026,-0.2842178251778285,0.604157652675403,0.32651362468933026,0.7073434758747983
industry_professional_scientific_management,0.9876756900461946,0.9878645496345779,0.9873445620764562,-0.08177582599401209,-0.10604811675672973,-0.06786277476561768,0.9880520865535305,0.990345222234361,0.9900083475374877,0.9894192478567544,0.9805726902902211,0.7539745951509591,0.9784475726754653,0.9870278881310881,0.9726834335910204,0.9373427427933767,0.9798129530485452,0.9950589624821836,0.9830773337270743,0.9872813748290102,0.9837729753323863,0.985382065381282,0.9752613781503756,0.9756825722298195,0.9727336547716573,0.9689919688816083,0.9723185967097204,0.9819900666187826,0.9859208126526717,0.987493763115308,0.9894213933747305,0.9748213717285676,0.9804796114399501,0.5828235745286199,0.8191789292836714,0.9771201023925327,0.9899928961956698,0.9894342786185796,0.9928613138146772,0.9887994873853662,0.9870758652958901,0.9719909412415386,0.9370483204190326,0.7560407351052819,0.9894342786185796,0.8057675252690825,0.9711488976559901,0.8747529849022234,0.981710909847546,0.9831080384586367,0.9751520021889795,0.9776251799446166,0.9797065379278982,1.0,0.9742684825889149,0.984844978089028,0.9920830297066285,0.9719236351629029,0.752381392400694,-0.11569740957226335,0.7888842505140026,0.7696176826438155,0.75591654442488,0.9876756900461948,-0.16567009560547385,0.2499434417037225,-0.25054144539442574,0.5810085551225316,0.29854954778909165,0.6907766552762455
industry_education_health_care,0.9868587003259678,0.9856750370242326,0.9878657089219334,-0.04486981244739386,-0.07711164083974154,-0.024073260406208975,0.9879907644025344,0.990429350751499,0.9907999889061833,0.9915280198357398,0.966503779618061,0.6667479863482005,0.978137353862647,0.9877339209252789,0.953238772746844,0.9724900914153317,0.9707841338316318,0.9850871134024319,0.9814554784746011,0.987675191195887,0.9638996409447699,0.9898199915833314,0.9865348447084435,0.9725065855004438,0.9772765186895109,0.9808929278516322,0.9875306100747137,0.9951247675990704,0.991943091838223,0.9695397893643509,0.9911682423738971,0.9705419839437051,0.9567250300579448,0.6513119429507345,0.8706919673743984,0.9355847862085191,0.9584227065993939,0.9913014605162934,0.9923304434091688,0.989015987351989,0.9880087738191693,0.9623826155531682,0.9637722359786808,0.6745914029485147,0.9913014605162934,0.7796359531272448,0.9650866243801585,0.9123210519930665,0.9776208821794191,0.9853674755082098,0.9831889101734138,0.9566219925357259,0.9901358651506875,0.9742684825889149,1.0,0.969270893903175,0.9835372556364113,0.9447020639179006,0.6647574854184967,-0.07247083420130725,0.7590723541423847,0.6929917853447184,0.7673029119667278,0.9868587003259682,-0.20981665513707878,0.20357534846820716,-0.2868572636198165,0.5953092138023007,0.31390469847819885,0.7287018066301777
industry_arts_entertatinment,0.9893214419086821,0.9893866631984499,0.989110598754623,-0.06181100570731202,-0.0834846381013898,-0.04908858709823603,0.99050537042425,0.9881093389298342,0.9879994921427341,0.9869106758339604,0.9842296415218874,0.7243573525882628,0.9889222712800023,0.9903192473968263,0.9745149749074535,0.955441913427882,0.9898074994242798,0.985286157076374,0.9625687595522511,0.9898241818222222,0.9857018525590631,0.9880407120857562,0.9834709337233496,0.988750741400563,0.9873276827735529,0.9829010650483155,0.9806451460140406,0.9771036353788788,0.9730276771996329,0.9600593609877521,0.9870178070513212,0.977543566629413,0.9777756646447379,0.5564011778887495,0.7998071923950898,0.9727596549569745,0.9836693044896323,0.9868497212715148,0.9788742516644536,0.9939034077415868,0.9901936343630905,0.9736315518836915,0.9449988884220532,0.7281251742215946,0.9868497212715148,0.8067084311926805,0.9698192110050933,0.881092582042772,0.9796373340959452,0.9891372310177875,0.9750807352295587,0.9605299269291037,0.9760482840097812,0.984844978089028,0.969270893903175,1.0,0.9891595581334267,0.9454193462158741,0.7227097044860659,-0.12195151924971255,0.7590201465458694,0.7471890486956194,0.748815661569726,0.9893214419086818,-0.20145505427958707,0.221228209768996,-0.26328186994796304,0.5767307445239249,0.2841922790547496,0.6663685263573224
industry_other_services,0.9979639193021826,0.9981810245112238,0.9976037244474515,-0.08961223946970938,-0.11528402754404418,-0.07346800668137111,0.9971242892383937,0.9978382230575163,0.9976489695295656,0.9975151824962838,0.9829566085585142,0.7411524648708704,0.9901738390269148,0.9951361810774613,0.9851654511407616,0.9572310379533128,0.9904658831172394,0.9923672138520564,0.9712046985398899,0.995964479340898,0.9915106049869372,0.9942310154425699,0.9904306670745071,0.9890356891385762,0.9879833639193188,0.9846965280835684,0.9855263759920284,0.9885484908013686,0.9846911945882341,0.9744278694157472,0.997671585544519,0.9887760919178378,0.9899815330449783,0.5632133776762757,0.8085203471803601,0.9689721543732949,0.985028794918448,0.9976168722684984,0.9931102027054536,0.9959806970049285,0.9962724634904819,0.989526905771051,0.9632303428256397,0.74639394221053,0.9976168722684984,0.8418461343835921,0.9866776669639334,0.9031610309099752,0.9913416550525379,0.994309312788654,0.9880138291164332,0.9670630994573174,0.9822960587292512,0.9920830297066285,0.9835372556364113,0.9891595581334267,1.0,0.9638066044233731,0.7393754616240817,-0.10090969887429031,0.7618848583886064,0.7512627161173274,0.7577192142687662,0.9979639193021824,-0.1991553267360777,0.2282617074455548,-0.26539118612837825,0.5724094393206007,0.28837421198703317,0.6835170124307264
industry_public_admin,0.9556537849584601,0.9550926015348882,0.9560586089371637,-0.10145408428091862,-0.13239637415376976,-0.08206419550993395,0.9558210528392049,0.9577171956664966,0.9567745194870342,0.9568887190418947,0.9399504127353409,0.8052421438866746,0.94708195895,0.9529288840704536,0.9362420554101839,0.911134489194098,0.9415694348966394,0.9565138152477711,0.9576981697187699,0.9531257648459921,0.9464480852722507,0.9519489493268047,0.9428442437788487,0.9372026511275511,0.9366767330285872,0.9367201636896099,0.9420142075491899,0.9511135419705372,0.9533145755340162,0.9556938434266598,0.9576968196639124,0.9432264399495768,0.947924801234131,0.5768324694123773,0.7877964144916726,0.9274046050496408,0.9459981334084216,0.9578485684243347,0.9648953015399362,0.9545690222331902,0.9527020452216287,0.9436450720326421,0.9002500784984153,0.8042971613231394,0.9578485684243347,0.7678190566080669,0.9471805593897965,0.827016122087993,0.9332641675260269,0.9486460004150064,0.9415984640963047,0.9361722280013315,0.9417249718986545,0.9719236351629029,0.9447020639179006,0.9454193462158741,0.9638066044233731,1.0,0.8039255764285788,-0.07335744572826496,0.7679145871172831,0.7174890667484461,0.7363406077090651,0.9556537849584599,-0.1862507437879899,0.21946846865853956,-0.27675596515175255,0.5800172290665273,0.3078130448257727,0.7049975846680585
industry_military,0.721148157594077,0.7232305667726197,0.7190107605436268,-0.19265535244688278,-0.21091848584860298,-0.18056798390765363,0.7162143089229338,0.7195004840754088,0.7155902870707105,0.7157741995233491,0.7018968390033344,0.9999871636251804,0.7064694043380046,0.7160432819904882,0.7454082015287453,0.6327226051176695,0.7330252591517598,0.7269084465870223,0.6937869368317068,0.7184068133951225,0.7403144933233933,0.7121426344451962,0.7040232035713394,0.7190339348270247,0.7097074887803427,0.7035349065327935,0.6996695461147524,0.6932073099124766,0.6854689775056163,0.7144616221398082,0.7191836443579569,0.7350716415146943,0.769412726854482,0.23590111287810828,0.4384710190612284,0.7222043729514506,0.7520027686083441,0.7197705062778267,0.7207114367607614,0.7072918873288122,0.7103488651416237,0.7592730335196982,0.6627571917363327,0.9932180637590183,0.7197705062778267,0.6798217525076143,0.7540123545247215,0.5920363298464942,0.699813040946843,0.714100910337112,0.6945536875519275,0.7013466349508618,0.6736579445435563,0.752381392400694,0.6647574854184967,0.7227097044860659,0.7393754616240817,0.8039255764285788,1.0,-0.05478492455414638,0.6644318809510454,0.6224836866829878,0.6052096410912905,0.7211481575940768,-0.057840941645042644,0.23310866858755203,-0.13981602365356885,0.45337355519961386,0.26095744334083965,0.5465864369054649
FIPS,-0.09211630316987388,-0.09279456824726956,-0.09144137939546071,0.12734998206418893,0.12245818889814782,0.13097432655381383,-0.09419160302632613,-0.09432370246825271,-0.09443217672666904,-0.09178443092311628,-0.12274612421147195,-0.05446994191137537,-0.0934242393046102,-0.11954331972134435,-0.1294779861983929,-0.09144789785986117,-0.12936172942450994,-0.11967116980594461,-0.12406792363506887,-0.11870438817922545,-0.14215252750942708,-0.11371178990101981,-0.11085983917834348,-0.1340576480004031,-0.11856825550804886,-0.10782328921306734,-0.10166419275855056,-0.09562201752272484,-0.10553666370703522,-0.11847563198493505,-0.09111870342695894,-0.09003249443345887,-0.10380092266797275,-0.019392582545005137,-0.03724608238024581,-0.1561675572924161,-0.13715886587877818,-0.09095992380110629,-0.09077174889394285,-0.10067764991847655,-0.09655325426506181,-0.07784221742893845,-0.06920899547527962,-0.0628668897467664,-0.09095992380110629,-0.0175240542905905,-0.07633070805619939,-0.05759239927254465,-0.09140379015369014,-0.09016561739439115,-0.09227806450761197,-0.13319344968204555,-0.10651569786708809,-0.11569740957226335,-0.07247083420130725,-0.12195151924971255,-0.10090969887429031,-0.07335744572826496,-0.05478492455414638,1.0,-0.05941302008658689,-0.11521825816655978,0.045797062459511026,-0.09211630316987392,0.028315980446797215,0.15663828068588725,0.14817439891609063,0.0020814079927765844,-0.06542884947414762,0.17660310438296803
brewery_count,0.757762866385687,0.7594137352917966,0.756040709691205,0.028964845268436356,0.025532046122805133,0.02842077525869349,0.7626015614500992,0.7704376685100193,0.7695440485185687,0.7695278410662233,0.757230365763221,0.6644687785122415,0.7447933221570963,0.7678660241123408,0.7115401834856293,0.7213484785573838,0.7663451143812073,0.7972170001811806,0.7962733661805212,0.7661678936453044,0.7263900017062346,0.7720898605490104,0.7545483735497982,0.7513177958889986,0.7460149593188855,0.7546291796620814,0.7680185332433827,0.779032505956455,0.7949626662286279,0.7975951487489322,0.7688859113527028,0.7535669701648632,0.759489710964818,0.44198115936331894,0.6968463024646409,0.7828739209006157,0.8139471341303238,0.769454818447342,0.7895363355206231,0.7605365451959739,0.7519252124831648,0.7367397422170319,0.7311806751031039,0.6547752679332571,0.769454818447342,0.608065947677875,0.724338185139036,0.7278920958120655,0.7541527727730952,0.7546376904357278,0.7233483035347351,0.7864736533752488,0.7387099889412576,0.7888842505140026,0.7590723541423847,0.7590201465458694,0.7618848583886064,0.7679145871172831,0.6644318809510454,-0.05941302008658689,1.0,0.7484659079577641,0.8415405019776941,0.7577628663856871,0.24616667937792985,0.5042630842491205,0.041024010807252,0.5934303141985405,0.30103012588444933,0.7272380431286234
winery_count,0.7417106852933386,0.7466438043788254,0.7367911900528659,-0.10501128572152564,-0.10563482217726089,-0.10610299769473394,0.7405469050819466,0.7445147256166148,0.7438052437888126,0.7388678772156592,0.7873845695121774,0.6231034209475727,0.7294941559761726,0.7356176411130176,0.7924189370394292,0.605102823010657,0.7543734045076306,0.7618205023438108,0.7407736551174515,0.7393794283541509,0.7755358349844551,0.730216105835008,0.7156414087971951,0.7497287672277289,0.7052342484388403,0.6834088592321366,0.6837964420585545,0.7079605737784984,0.7436130962154903,0.7999313094008618,0.7360324078549505,0.7189239143967731,0.7827532026004494,0.37375382935396306,0.6330378447402255,0.844770293445765,0.8018615394874228,0.7361084903445059,0.7458104792180184,0.7380537452679607,0.7137180431241981,0.7329234349701454,0.7040047974843091,0.5954265030756051,0.7361084903445059,0.7315209995124002,0.6837806340591117,0.7108016651938742,0.7545239932385549,0.7088371559339732,0.6887785202617749,0.8293317967953509,0.6677038665508622,0.7696176826438155,0.6929917853447184,0.7471890486956194,0.7512627161173274,0.7174890667484461,0.6224836866829878,-0.11521825816655978,0.7484659079577641,1.0,0.6930597019701922,0.7417106852933391,0.009735078359347076,0.5698662079821618,-0.017930660635881036,0.2555640534610523,0.10515198441239697,0.4210282011290279
craft_distillery_count,0.7553792570308323,0.7563311030849619,0.754338903177275,-0.024953514220701915,-0.025702646665824717,-0.026149201173459282,0.7570080452659773,0.7624326400494432,0.7619625789922851,0.7632380466699753,0.7352112660401305,0.6064550649755255,0.7433643763608514,0.7618423023707451,0.7280446181516455,0.717964723591338,0.7627934717310663,0.7737099687980286,0.776861998026706,0.7614634408955447,0.7347470033021145,0.7647908423041091,0.7594249799060622,0.7414755234340397,0.7436627616480451,0.7510863037688977,0.7629217975180677,0.773175449518103,0.7791323806217715,0.7700067238058704,0.7631180176922487,0.7230873762065777,0.738394016392111,0.6025757271163068,0.7722475915758962,0.7593772070017726,0.7736304818096857,0.7632295488366762,0.7724572385349279,0.7639917111255524,0.7482141710175779,0.741685269809211,0.7319424842606711,0.6210727316590052,0.7632295488366762,0.6362991207100721,0.7352898450308594,0.7006795134610956,0.746276086570849,0.7499555098195079,0.7481686270393869,0.7780644311364616,0.7434765378664604,0.75591654442488,0.7673029119667278,0.748815661569726,0.7577192142687662,0.7363406077090651,0.6052096410912905,0.045797062459511026,0.8415405019776941,0.6930597019701922,1.0,0.755379257030833,0.15975430419919107,0.5783212300089431,0.16387482655079186,0.5514228105428434,0.2330366597896912,0.7713969197497886
tot_k_pop,1.0000000000000004,0.9999226829243899,0.9999265219996086,-0.0743677318295019,-0.10270973804022288,-0.056393911219787256,0.9996166030357696,0.9989782114116076,0.9989431290403599,0.9985522264389262,0.9871281546243984,0.7229521540967723,0.9949692257832513,0.9966959035849386,0.9810983587385382,0.966651777966252,0.9920314529843662,0.9909742331382985,0.9689540015783497,0.9972494210753629,0.9893557400902592,0.996199129312846,0.9942114581866734,0.9917213621758552,0.991779460032126,0.9892151503078,0.9894108857910875,0.9903577670964493,0.9848909643445798,0.9690313790798563,0.9986002024986587,0.9909869732407458,0.9874055908041898,0.5614782940657719,0.809600035172861,0.9636223147479662,0.9815993868498722,0.9985272289201418,0.992105298336402,0.9966928025839283,0.9981770713202752,0.9871565089243817,0.9719247948935539,0.7287613535123542,0.9985272289201418,0.8304985296885694,0.9829221150145651,0.9168334248401343,0.9930557524957196,0.9971897410937217,0.9904613727047482,0.9632445328885315,0.9837119526176338,0.9876756900461948,0.9868587003259682,0.9893214419086818,0.9979639193021824,0.9556537849584599,0.7211481575940768,-0.09211630316987392,0.7577628663856871,0.7417106852933391,0.755379257030833,1.0,-0.21822635527608172,0.22094670537811356,-0.2827849050371472,0.5792621800933587,0.2932866173268907,0.6901504205208404
breweries_k_pop,-0.21822635527608178,-0.2151798928348685,-0.22116374039020112,0.2549848405860228,0.32337464074381245,0.2012663202504063,-0.21641389195125657,-0.20415624240990204,-0.2048690982189521,-0.20295732832389626,-0.2230932154863253,-0.05891533518345747,-0.23617600471890385,-0.2029407495108706,-0.21474836166003153,-0.24193431347785402,-0.19724013076729188,-0.16270641541084377,-0.158517400395933,-0.2039172074156845,-0.21545741814296704,-0.20107695885923305,-0.21725222400247646,-0.21633731155531777,-0.21751728719951743,-0.2130887367073531,-0.20354550724392603,-0.18996216751934264,-0.1728352042356766,-0.1472752191105258,-0.2031020030068396,-0.21540017865114466,-0.1907247560179667,-0.0974865297316396,-0.09468582905461599,-0.13298357708095004,-0.1220058649109791,-0.20289178143297984,-0.18028873656449584,-0.2056707639930973,-0.21534393957897507,-0.19829325689286548,-0.24077676106858367,-0.06260969655982056,-0.20289178143297984,-0.12149304120065184,-0.19336349335350209,-0.22137484685117753,-0.1992877186074699,-0.21331843190713348,-0.22734417750719496,-0.14996076156616447,-0.20556820018933467,-0.16567009560547385,-0.20981665513707878,-0.20145505427958707,-0.1991553267360777,-0.1862507437879899,-0.057840941645042644,0.028315980446797215,0.24616667937792985,0.009735078359347076,0.15975430419919107,-0.21822635527608172,1.0,0.46038063872176227,0.8672210910195209,-0.10542011975559945,-0.21570484763513414,0.09063367634914629
wineries_k_pop,0.22094670537811345,0.2253724165161543,0.2165993771766689,0.14044726550047876,0.16931976446431657,0.11830310182438228,0.22160027941825133,0.22780346707612484,0.2272443314642824,0.22618415373550402,0.2355053104795401,0.23285403865131832,0.209697529004159,0.22759963189081614,0.23299826256067627,0.14134100059877544,0.25771094921476445,0.25653291662181854,0.24834590990821395,0.2283856668043706,0.22981947184800391,0.2274981422658331,0.21706191692500099,0.22479651242015403,0.20842021405171093,0.20185368602815038,0.20658653534231516,0.22338702944089722,0.24964307739853406,0.2803837004633401,0.22473391300297357,0.20807788062978336,0.2581658485791619,0.11812554977717517,0.2539453635577821,0.3240808039729763,0.30284558787705657,0.22476601804798496,0.2399482082923015,0.2229551187872533,0.20321809326395482,0.22830425757954187,0.20506016325925766,0.21229925710663225,0.22476601804798496,0.3092141418727108,0.1943731070413858,0.23866146104373429,0.23995212767688048,0.2097448595203595,0.18476300487589264,0.28326687347962204,0.17465920830017026,0.2499434417037225,0.20357534846820716,0.221228209768996,0.2282617074455548,0.21946846865853956,0.23310866858755203,0.15663828068588725,0.5042630842491205,0.5698662079821618,0.5783212300089431,0.22094670537811356,0.46038063872176227,1.0,0.5096787956725216,0.1522931836668507,0.06625891386385446,0.3330111429536421
distilleries_k_pop,-0.28278490503714715,-0.2798076213253767,-0.28564524109581135,0.2473122000600595,0.319450111873088,0.19054972262601283,-0.28255747072183296,-0.276627455185414,-0.27710337382504635,-0.27633785337431616,-0.2812331067422221,-0.14027951806587485,-0.2910964508056714,-0.26976994137640603,-0.24744954097894337,-0.3099556110681106,-0.25824412719477385,-0.24723453983244192,-0.2466182136435822,-0.2699439761790062,-0.256930010588364,-0.2718306759615916,-0.2774477562278936,-0.27239478060460537,-0.2771382853502882,-0.2817645220690171,-0.2806688095744306,-0.27215929182672355,-0.2605702025748751,-0.23344582131377012,-0.27658167616219875,-0.29603323584185115,-0.2567377753977926,-0.0954074500293387,-0.14341392862519625,-0.1940784003191644,-0.20780929018673683,-0.27674414120531377,-0.26666280695439065,-0.27035276362051863,-0.28499434264314444,-0.2603120869547172,-0.3018637945981936,-0.13324115872432657,-0.27674414120531377,-0.14928188185270666,-0.2621135587114743,-0.2937901492142554,-0.2638605596593498,-0.28338562506110254,-0.2806706040599031,-0.2171890759220903,-0.2842178251778285,-0.25054144539442574,-0.2868572636198165,-0.26328186994796304,-0.26539118612837825,-0.27675596515175255,-0.13981602365356885,0.14817439891609063,0.041024010807252,-0.017930660635881036,0.16387482655079186,-0.2827849050371472,0.8672210910195209,0.5096787956725216,1.0,-0.2480824851228952,-0.27468609710320896,0.02617559339023893
google_brewery_count,0.5792621800933585,0.5778293807474055,0.5805751650395833,0.06435346123887785,0.024096764400751765,0.08529427570178864,0.5815804479213864,0.5871046877419628,0.5868397198234665,0.5903147872768435,0.5398900118257939,0.4538362914740106,0.569442856888831,0.5841352057053383,0.4853867894392803,0.6104987971165218,0.5837970769499213,0.5875490141863292,0.5857886818926702,0.5814876451203816,0.5152889282123666,0.5932097491266722,0.5857337116066128,0.5553187860090621,0.5865037848433653,0.6106429186499548,0.6249122923779659,0.6175129350206842,0.6023197665968391,0.5490789437640287,0.5921024234195579,0.6072441460393155,0.5580907349041985,0.2649363440113457,0.4308166823923876,0.48803643428604343,0.5741551114591757,0.5926021047472607,0.5973333299047963,0.5757362291984436,0.595183863696708,0.5618712220866091,0.586524963692336,0.47759225889935303,0.5926021047472607,0.3800357623780502,0.5856008804826582,0.572110046861092,0.5634509381794547,0.5999609512985602,0.5830320215206012,0.5039928666738899,0.604157652675403,0.5810085551225316,0.5953092138023007,0.5767307445239249,0.5724094393206007,0.5800172290665273,0.45337355519961386,0.0020814079927765844,0.5934303141985405,0.2555640534610523,0.5514228105428434,0.5792621800933587,-0.10542011975559945,0.1522931836668507,-0.2480824851228952,1.0,0.5844566498281374,0.629348757291967
google_winery_count,0.29328661732689065,0.29041869184381147,0.2960397420516116,0.2644991350170065,0.2133520869850378,0.2937995991634716,0.2996464681592906,0.3004044183939335,0.3000373208231073,0.301032047776051,0.28481618122114977,0.26089848111593256,0.29696159852114307,0.30397383326355437,0.230566232621283,0.3308802232139616,0.29256902255219136,0.31212283319795936,0.3250210364852011,0.2992886900006279,0.24936412657600732,0.30849455433362744,0.29398395335413224,0.28918440044452964,0.3033200513351489,0.3184759621737948,0.32971208300212196,0.3232479726774765,0.3127857214174922,0.2939260616683236,0.301879412823629,0.30997020116914775,0.26544196713627505,0.15448018214064801,0.21351773688380887,0.23864838691942544,0.28659920798854366,0.30251524437480987,0.31345329595868465,0.29144346581298486,0.3027888396423887,0.26492231346210576,0.2948414851804926,0.2569700635886237,0.30251524437480987,0.10333052413300557,0.2766111698665169,0.3005939000238032,0.28290067571697963,0.30671072806108796,0.2867522436322977,0.2618183984156747,0.32651362468933026,0.29854954778909165,0.31390469847819885,0.2841922790547496,0.28837421198703317,0.3078130448257727,0.26095744334083965,-0.06542884947414762,0.30103012588444933,0.10515198441239697,0.2330366597896912,0.2932866173268907,-0.21570484763513414,0.06625891386385446,-0.27468609710320896,0.5844566498281374,1.0,0.38565547750244794
google_distillery_count,0.6901504205208406,0.6877493011552218,0.6923912520427935,0.015166324880127523,-0.0005344391056126436,0.020196985201068288,0.6934277813020022,0.700450584380908,0.7000844448074233,0.7026928778582463,0.661340448122687,0.5476502443501021,0.6782105616154014,0.6951922280226666,0.6103799143017417,0.7045904695998781,0.6764882230945173,0.7064204751151364,0.7291493202528146,0.693230278375523,0.6319501628737905,0.7036747156513107,0.6989894751587635,0.6634272280776556,0.6807472925631659,0.702273861180716,0.7195108659365831,0.7285547026677391,0.7227908824157047,0.6915217449447889,0.703410448273119,0.6778020811383595,0.6486870588397331,0.5489834341587467,0.6852334778335641,0.6215702424108224,0.6735940754038342,0.7039435889196359,0.7206004343368645,0.6903511282035381,0.6944072021274859,0.6551607029246432,0.686835590869699,0.5603461123373655,0.7039435889196359,0.44775769266477744,0.6713893613306982,0.667924417493522,0.6701165092127848,0.6936146388944948,0.690764264433346,0.6695122061492308,0.7073434758747983,0.6907766552762455,0.7287018066301777,0.6663685263573224,0.6835170124307264,0.7049975846680585,0.5465864369054649,0.17660310438296803,0.7272380431286234,0.4210282011290279,0.7713969197497886,0.6901504205208404,0.09063367634914629,0.3330111429536421,0.02617559339023893,0.629348757291967,0.38565547750244794,1.0
